2024-09-28T22:13:47.662+0100 INFO Forecast for city 1151300PT | 2024-09-28 | Min Temperature: 10,4 | Max Temperature: 21,9 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 11,5 | Max Temperature: 24,3 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-09-30 | Min Temperature: 13,9 | Max Temperature: 27,1 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-01 | Min Temperature: 15,1 | Max Temperature: 22,8 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 16,6 | Max Temperature: 23,0 | Precipitation prob: 36,0 | Wind Direction: NW
2024-09-28T22:13:48.658+0100 INFO Forecast for city 1151200PT | 2024-09-28 | Min Temperature: 11,9 | Max Temperature: 25,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 12,3 | Max Temperature: 27,1 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-30 | Min Temperature: 14,2 | Max Temperature: 29,8 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 16,9 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 18,4 | Max Temperature: 26,3 | Precipitation prob: 33,0 | Wind Direction: W
2024-09-28T22:13:49.658+0100 INFO Forecast for city 1030300PT | 2024-09-28 | Min Temperature:  7,3 | Max Temperature: 22,6 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,0 | Max Temperature: 23,5 | Precipitation prob:  0,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 12,4 | Max Temperature: 26,0 | Precipitation prob:  3,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 15,5 | Max Temperature: 21,1 | Precipitation prob: 93,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 17,6 | Max Temperature: 21,4 | Precipitation prob: 98,0 | Wind Direction: SW
2024-09-28T22:13:50.655+0100 INFO Forecast for city 1160900PT | 2024-09-28 | Min Temperature:  8,7 | Max Temperature: 19,9 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,7 | Max Temperature: 20,3 | Precipitation prob:  6,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 12,7 | Max Temperature: 21,2 | Precipitation prob: 18,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 14,2 | Max Temperature: 19,8 | Precipitation prob: 100,0 | Wind Direction: SEPT | 2024-10-02 | Min Temperature: 14,8 | Max Temperature: 20,4 | Precipitation prob: 98,0 | Wind Direction: SW
2024-09-28T22:13:51.658+0100 INFO Forecast for city 1171400PT | 2024-09-28 | Min Temperature:  6,7 | Max Temperature: 19,4 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,5 | Max Temperature: 23,0 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-09-30 | Min Temperature: 11,0 | Max Temperature: 24,6 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 12,4 | Max Temperature: 21,8 | Precipitation prob: 61,0 | Wind Direction: WPT | 2024-10-02 | Min Temperature: 16,4 | Max Temperature: 20,7 | Precipitation prob: 95,0 | Wind Direction: W
2024-09-28T22:13:52.657+0100 INFO Forecast for city 1160900PT | 2024-09-28 | Min Temperature:  8,7 | Max Temperature: 19,9 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,7 | Max Temperature: 20,3 | Precipitation prob:  6,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 12,7 | Max Temperature: 21,2 | Precipitation prob: 18,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 14,2 | Max Temperature: 19,8 | Precipitation prob: 100,0 | Wind Direction: SEPT | 2024-10-02 | Min Temperature: 14,8 | Max Temperature: 20,4 | Precipitation prob: 98,0 | Wind Direction: SW
2024-09-28T22:13:53.657+0100 INFO Forecast for city 3480200PT | 2024-09-28 | Min Temperature: 21,6 | Max Temperature: 26,5 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,6 | Max Temperature: 26,4 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 22,1 | Max Temperature: 26,9 | Precipitation prob: 97,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 22,3 | Max Temperature: 26,7 | Precipitation prob: 97,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 21,6 | Max Temperature: 26,3 | Precipitation prob: 96,0 | Wind Direction: SW
2024-09-28T22:13:54.656+0100 INFO Forecast for city 1080800PT | 2024-09-28 | Min Temperature: 11,7 | Max Temperature: 24,3 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 14,4 | Max Temperature: 27,8 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 15,1 | Max Temperature: 28,4 | Precipitation prob:  0,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 17,7 | Max Temperature: 28,8 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 17,1 | Max Temperature: 27,7 | Precipitation prob:  6,0 | Wind Direction: NW
2024-09-28T22:13:55.661+0100 INFO Forecast for city 3460200PT | 2024-09-28 | Min Temperature: 20,3 | Max Temperature: 27,0 | Precipitation prob: 98,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,0 | Max Temperature: 26,9 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 21,3 | Max Temperature: 27,8 | Precipitation prob: 94,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 21,6 | Max Temperature: 27,8 | Precipitation prob: 53,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 21,7 | Max Temperature: 27,9 | Precipitation prob: 45,0 | Wind Direction: SW
2024-09-28T22:13:56.655+0100 INFO Forecast for city 1171400PT | 2024-09-28 | Min Temperature:  6,7 | Max Temperature: 19,4 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,5 | Max Temperature: 23,0 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-09-30 | Min Temperature: 11,0 | Max Temperature: 24,6 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 12,4 | Max Temperature: 21,8 | Precipitation prob: 61,0 | Wind Direction: WPT | 2024-10-02 | Min Temperature: 16,4 | Max Temperature: 20,7 | Precipitation prob: 95,0 | Wind Direction: W
2024-09-28T22:13:57.674+0100 INFO Forecast for city 2320100PT | 2024-09-28 | Min Temperature: 20,8 | Max Temperature: 25,8 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 20,4 | Max Temperature: 24,5 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-30 | Min Temperature: 20,1 | Max Temperature: 24,7 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-10-01 | Min Temperature: 20,5 | Max Temperature: 25,9 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-10-02 | Min Temperature: 21,5 | Max Temperature: 26,1 | Precipitation prob:  0,0 | Wind Direction: NE
2024-09-28T22:13:58.655+0100 INFO Forecast for city 1100900PT | 2024-09-28 | Min Temperature:  8,4 | Max Temperature: 22,8 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature:  8,4 | Max Temperature: 24,1 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-09-30 | Min Temperature:  9,3 | Max Temperature: 24,5 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 15,6 | Max Temperature: 23,8 | Precipitation prob: 26,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 17,6 | Max Temperature: 22,8 | Precipitation prob: 90,0 | Wind Direction: W
2024-09-28T22:13:59.663+0100 INFO Forecast for city 1080500PT | 2024-09-28 | Min Temperature: 14,0 | Max Temperature: 25,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 16,2 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 16,0 | Max Temperature: 28,2 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 18,4 | Max Temperature: 30,6 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 18,6 | Max Temperature: 29,6 | Precipitation prob:  4,0 | Wind Direction: NW
2024-09-28T22:14:00.656+0100 INFO Forecast for city 3460200PT | 2024-09-28 | Min Temperature: 20,3 | Max Temperature: 27,0 | Precipitation prob: 98,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,0 | Max Temperature: 26,9 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 21,3 | Max Temperature: 27,8 | Precipitation prob: 94,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 21,6 | Max Temperature: 27,8 | Precipitation prob: 53,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 21,7 | Max Temperature: 27,9 | Precipitation prob: 45,0 | Wind Direction: SW
2024-09-28T22:14:01.658+0100 INFO Forecast for city 1160900PT | 2024-09-28 | Min Temperature:  8,7 | Max Temperature: 19,9 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,7 | Max Temperature: 20,3 | Precipitation prob:  6,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 12,7 | Max Temperature: 21,2 | Precipitation prob: 18,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 14,2 | Max Temperature: 19,8 | Precipitation prob: 100,0 | Wind Direction: SEPT | 2024-10-02 | Min Temperature: 14,8 | Max Temperature: 20,4 | Precipitation prob: 98,0 | Wind Direction: SW
2024-09-28T22:14:02.659+0100 INFO Forecast for city 1131200PT | 2024-09-28 | Min Temperature: 10,1 | Max Temperature: 21,0 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature: 10,6 | Max Temperature: 21,5 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 12,5 | Max Temperature: 22,3 | Precipitation prob:  1,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 16,1 | Max Temperature: 20,3 | Precipitation prob: 91,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 17,0 | Max Temperature: 20,6 | Precipitation prob: 98,0 | Wind Direction: SW
2024-09-28T22:14:03.655+0100 INFO Forecast for city 3480200PT | 2024-09-28 | Min Temperature: 21,6 | Max Temperature: 26,5 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,6 | Max Temperature: 26,4 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 22,1 | Max Temperature: 26,9 | Precipitation prob: 97,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 22,3 | Max Temperature: 26,7 | Precipitation prob: 97,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 21,6 | Max Temperature: 26,3 | Precipitation prob: 96,0 | Wind Direction: SW
2024-09-28T22:14:04.655+0100 INFO Forecast for city 2320100PT | 2024-09-28 | Min Temperature: 20,8 | Max Temperature: 25,8 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 20,4 | Max Temperature: 24,5 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-30 | Min Temperature: 20,1 | Max Temperature: 24,7 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-10-01 | Min Temperature: 20,5 | Max Temperature: 25,9 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-10-02 | Min Temperature: 21,5 | Max Temperature: 26,1 | Precipitation prob:  0,0 | Wind Direction: NE
2024-09-28T22:14:05.664+0100 INFO Forecast for city 1090821PT | 2024-09-28 | Min Temperature:  3,3 | Max Temperature: 14,2 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  7,5 | Max Temperature: 16,9 | Precipitation prob:  0,0 | Wind Direction: SPT | 2024-09-30 | Min Temperature: 11,7 | Max Temperature: 19,3 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 10,0 | Max Temperature: 16,8 | Precipitation prob: 23,0 | Wind Direction: WPT | 2024-10-02 | Min Temperature: 12,1 | Max Temperature: 17,1 | Precipitation prob: 87,0 | Wind Direction: W
2024-09-28T22:14:06.664+0100 INFO Forecast for city 1040200PT | 2024-09-28 | Min Temperature:  4,2 | Max Temperature: 18,5 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  7,0 | Max Temperature: 22,3 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-09-30 | Min Temperature:  8,0 | Max Temperature: 25,1 | Precipitation prob:  0,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 10,4 | Max Temperature: 21,8 | Precipitation prob: 16,0 | Wind Direction: WPT | 2024-10-02 | Min Temperature: 14,4 | Max Temperature: 20,4 | Precipitation prob: 92,0 | Wind Direction: SW
2024-09-28T22:14:07.657+0100 INFO Forecast for city 3470100PT | 2024-09-28 | Min Temperature: 19,9 | Max Temperature: 26,5 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,1 | Max Temperature: 26,9 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 21,2 | Max Temperature: 27,3 | Precipitation prob: 80,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 22,0 | Max Temperature: 27,0 | Precipitation prob: 45,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 22,0 | Max Temperature: 26,9 | Precipitation prob: 39,0 | Wind Direction: SW
2024-09-28T22:14:08.671+0100 INFO Forecast for city 3460200PT | 2024-09-28 | Min Temperature: 20,3 | Max Temperature: 27,0 | Precipitation prob: 98,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,0 | Max Temperature: 26,9 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 21,3 | Max Temperature: 27,8 | Precipitation prob: 94,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 21,6 | Max Temperature: 27,8 | Precipitation prob: 53,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 21,7 | Max Temperature: 27,9 | Precipitation prob: 45,0 | Wind Direction: SW
2024-09-28T22:14:09.661+0100 INFO Forecast for city 1010500PT | 2024-09-28 | Min Temperature: 11,0 | Max Temperature: 21,0 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-09-29 | Min Temperature: 12,1 | Max Temperature: 21,8 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-09-30 | Min Temperature: 14,3 | Max Temperature: 22,6 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-01 | Min Temperature: 16,5 | Max Temperature: 22,8 | Precipitation prob: 52,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 18,7 | Max Temperature: 22,6 | Precipitation prob: 95,0 | Wind Direction: SW
2024-09-28T22:14:10.660+0100 INFO Forecast for city 3410100PT | 2024-09-28 | Min Temperature: 20,9 | Max Temperature: 27,1 | Precipitation prob:  6,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 21,2 | Max Temperature: 27,4 | Precipitation prob: 94,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 20,9 | Max Temperature: 26,8 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 22,0 | Max Temperature: 27,2 | Precipitation prob:  7,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 22,0 | Max Temperature: 27,2 | Precipitation prob:  2,0 | Wind Direction: SW
2024-09-28T22:14:11.659+0100 INFO Forecast for city 1081100PT | 2024-09-28 | Min Temperature: 12,2 | Max Temperature: 25,5 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 14,5 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-30 | Min Temperature: 15,5 | Max Temperature: 28,5 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 17,3 | Max Temperature: 29,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 18,0 | Max Temperature: 27,0 | Precipitation prob:  7,0 | Wind Direction: NW
2024-09-28T22:14:12.657+0100 INFO Forecast for city 1020500PT | 2024-09-28 | Min Temperature:  9,9 | Max Temperature: 25,5 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 11,3 | Max Temperature: 28,2 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-09-30 | Min Temperature: 13,9 | Max Temperature: 30,7 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-01 | Min Temperature: 15,5 | Max Temperature: 28,6 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 17,0 | Max Temperature: 27,4 | Precipitation prob: 22,0 | Wind Direction: NW
2024-09-28T22:14:13.661+0100 INFO Forecast for city 1160900PT | 2024-09-28 | Min Temperature:  8,7 | Max Temperature: 19,9 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  9,7 | Max Temperature: 20,3 | Precipitation prob:  6,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 12,7 | Max Temperature: 21,2 | Precipitation prob: 18,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 14,2 | Max Temperature: 19,8 | Precipitation prob: 100,0 | Wind Direction: SEPT | 2024-10-02 | Min Temperature: 14,8 | Max Temperature: 20,4 | Precipitation prob: 98,0 | Wind Direction: SW
2024-09-28T22:14:14.659+0100 INFO Forecast for city 3460200PT | 2024-09-28 | Min Temperature: 20,3 | Max Temperature: 27,0 | Precipitation prob: 98,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,0 | Max Temperature: 26,9 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 21,3 | Max Temperature: 27,8 | Precipitation prob: 94,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 21,6 | Max Temperature: 27,8 | Precipitation prob: 53,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 21,7 | Max Temperature: 27,9 | Precipitation prob: 45,0 | Wind Direction: SW
2024-09-28T22:14:15.668+0100 INFO Forecast for city 1060300PT | 2024-09-28 | Min Temperature:  9,0 | Max Temperature: 22,3 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 13,0 | Max Temperature: 23,8 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-09-30 | Min Temperature: 11,4 | Max Temperature: 25,0 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-01 | Min Temperature: 15,5 | Max Temperature: 24,1 | Precipitation prob: 41,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 18,8 | Max Temperature: 23,2 | Precipitation prob: 93,0 | Wind Direction: W
2024-09-28T22:14:16.661+0100 INFO Forecast for city 1090700PT | 2024-09-28 | Min Temperature:  4,7 | Max Temperature: 16,1 | Precipitation prob:  0,0 | Wind Direction: SPT | 2024-09-29 | Min Temperature: 10,5 | Max Temperature: 19,3 | Precipitation prob:  0,0 | Wind Direction: SPT | 2024-09-30 | Min Temperature: 11,4 | Max Temperature: 22,1 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-01 | Min Temperature: 10,5 | Max Temperature: 19,5 | Precipitation prob:  6,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 13,2 | Max Temperature: 19,6 | Precipitation prob: 66,0 | Wind Direction: W
2024-09-28T22:14:17.658+0100 INFO Forecast for city 1081100PT | 2024-09-28 | Min Temperature: 12,2 | Max Temperature: 25,5 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 14,5 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-30 | Min Temperature: 15,5 | Max Temperature: 28,5 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 17,3 | Max Temperature: 29,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 18,0 | Max Temperature: 27,0 | Precipitation prob:  7,0 | Wind Direction: NW
2024-09-28T22:14:18.656+0100 INFO Forecast for city 1151200PT | 2024-09-28 | Min Temperature: 11,9 | Max Temperature: 25,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 12,3 | Max Temperature: 27,1 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-30 | Min Temperature: 14,2 | Max Temperature: 29,8 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 16,9 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 18,4 | Max Temperature: 26,3 | Precipitation prob: 33,0 | Wind Direction: W
2024-09-28T22:14:19.655+0100 INFO Forecast for city 2320100PT | 2024-09-28 | Min Temperature: 20,8 | Max Temperature: 25,8 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 20,4 | Max Temperature: 24,5 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-30 | Min Temperature: 20,1 | Max Temperature: 24,7 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-10-01 | Min Temperature: 20,5 | Max Temperature: 25,9 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-10-02 | Min Temperature: 21,5 | Max Temperature: 26,1 | Precipitation prob:  0,0 | Wind Direction: NE
2024-09-28T22:14:20.686+0100 INFO Forecast for city 3470100PT | 2024-09-28 | Min Temperature: 19,9 | Max Temperature: 26,5 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-29 | Min Temperature: 20,1 | Max Temperature: 26,9 | Precipitation prob: 100,0 | Wind Direction: SWPT | 2024-09-30 | Min Temperature: 21,2 | Max Temperature: 27,3 | Precipitation prob: 80,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 22,0 | Max Temperature: 27,0 | Precipitation prob: 45,0 | Wind Direction: SWPT | 2024-10-02 | Min Temperature: 22,0 | Max Temperature: 26,9 | Precipitation prob: 39,0 | Wind Direction: SW
2024-09-28T22:14:21.660+0100 INFO Forecast for city 1121400PT | 2024-09-28 | Min Temperature: 10,3 | Max Temperature: 22,0 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 14,2 | Max Temperature: 25,2 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 15,6 | Max Temperature: 27,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 15,2 | Max Temperature: 25,6 | Precipitation prob:  2,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 17,3 | Max Temperature: 24,8 | Precipitation prob: 48,0 | Wind Direction: NW
2024-09-28T22:14:22.661+0100 INFO Forecast for city 1080500PT | 2024-09-28 | Min Temperature: 14,0 | Max Temperature: 25,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 16,2 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 16,0 | Max Temperature: 28,2 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 18,4 | Max Temperature: 30,6 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 18,6 | Max Temperature: 29,6 | Precipitation prob:  4,0 | Wind Direction: NW
2024-09-28T22:14:23.656+0100 INFO Forecast for city 1090700PT | 2024-09-28 | Min Temperature:  4,7 | Max Temperature: 16,1 | Precipitation prob:  0,0 | Wind Direction: SPT | 2024-09-29 | Min Temperature: 10,5 | Max Temperature: 19,3 | Precipitation prob:  0,0 | Wind Direction: SPT | 2024-09-30 | Min Temperature: 11,4 | Max Temperature: 22,1 | Precipitation prob:  0,0 | Wind Direction: NWPT | 2024-10-01 | Min Temperature: 10,5 | Max Temperature: 19,5 | Precipitation prob:  6,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 13,2 | Max Temperature: 19,6 | Precipitation prob: 66,0 | Wind Direction: W
2024-09-28T22:14:24.655+0100 INFO Forecast for city 1121400PT | 2024-09-28 | Min Temperature: 10,3 | Max Temperature: 22,0 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 14,2 | Max Temperature: 25,2 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 15,6 | Max Temperature: 27,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 15,2 | Max Temperature: 25,6 | Precipitation prob:  2,0 | Wind Direction: NWPT | 2024-10-02 | Min Temperature: 17,3 | Max Temperature: 24,8 | Precipitation prob: 48,0 | Wind Direction: NW
2024-09-28T22:14:25.657+0100 INFO Forecast for city 1080800PT | 2024-09-28 | Min Temperature: 11,7 | Max Temperature: 24,3 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-29 | Min Temperature: 14,4 | Max Temperature: 27,8 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 15,1 | Max Temperature: 28,4 | Precipitation prob:  0,0 | Wind Direction: SWPT | 2024-10-01 | Min Temperature: 17,7 | Max Temperature: 28,8 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 17,1 | Max Temperature: 27,7 | Precipitation prob:  6,0 | Wind Direction: NW
2024-09-28T22:14:26.654+0100 INFO Forecast for city 1182300PT | 2024-09-28 | Min Temperature:  7,0 | Max Temperature: 19,2 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-29 | Min Temperature:  8,0 | Max Temperature: 22,1 | Precipitation prob:  0,0 | Wind Direction: NEPT | 2024-09-30 | Min Temperature: 10,1 | Max Temperature: 24,1 | Precipitation prob:  0,0 | Wind Direction: WPT | 2024-10-01 | Min Temperature: 12,0 | Max Temperature: 21,4 | Precipitation prob: 32,0 | Wind Direction: WPT | 2024-10-02 | Min Temperature: 15,6 | Max Temperature: 21,5 | Precipitation prob: 93,0 | Wind Direction: W
2024-09-28T22:14:27.656+0100 INFO Forecast for city 1080500PT | 2024-09-28 | Min Temperature: 14,0 | Max Temperature: 25,3 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-09-29 | Min Temperature: 16,2 | Max Temperature: 27,4 | Precipitation prob:  0,0 | Wind Direction: EPT | 2024-09-30 | Min Temperature: 16,0 | Max Temperature: 28,2 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-01 | Min Temperature: 18,4 | Max Temperature: 30,6 | Precipitation prob:  0,0 | Wind Direction: NPT | 2024-10-02 | Min Temperature: 18,6 | Max Temperature: 29,6 | Precipitation prob:  4,0 | Wind Direction: NW
